  2009      1     11     17      0      0      21.68      21.82       6.44      11.02 
  2009      1     11     17     30      0      19.56      21.74      -8.93      15.16 
  2009      1     11     18      0      0      20.53      21.67      -8.34      17.45 
  2009      1     11     18     30      0      18.70      21.61       1.96      27.97 
  2009      1     11     19      0      0      12.73      21.56       0.08       2.73 
  2009      1     11     19     30      0       7.54      21.54     -15.02      20.36 
  2009      1     11     20      0      0      -1.50      21.53     -20.78      11.13 
  2009      1     11     20     30      0     -13.14      21.54     -19.88      17.96 
  2009      1     11     21      0      0     -25.94      21.54      -0.51      -3.55 
  2009      1     11     21     30      0     -40.18      21.55       8.20      -2.94 
  2009      1     11     22      0      0     -53.45      21.58       2.34      -0.46 
  2009      1     11     22     30      0     -68.17      21.66       6.88       2.99 
  2009      1     11     23      0      0     -82.31      21.71      -7.95       2.07 
  2009      1     11     23     30      0     -90.49      21.72      -2.85       2.52 
  2009      1     12      0      0      0     -99.25      21.72      -7.75       1.83 
  2009      1     12      0     30      0    -102.42      21.72      -2.77       1.25 
  2009      1     12      1      0      0    -104.83      21.75      -5.38       3.97 
  2009      1     12      1     30      0     -98.77      21.78      27.16       3.00 
  2009      1     12      2      0      0     -93.19      21.87      18.09       4.61 
  2009      1     12      2     30      0     -76.25      21.98      -8.93      -0.05 
  2009      1     12      3      0      0     -69.81      22.07      27.16      22.79 
  2009      1     12      3     30      0     -47.01      22.04       9.54       6.01 
  2009      1     12      4      0      0     -27.67      21.96      -0.83       9.26 
  2009      1     12      4     30      0      -6.50      21.89       0.25       2.58 
  2009      1     12      5      0      0       7.44      21.84      -4.78       3.03 
  2009      1     12      5     30      0      17.54      21.82      -6.10       2.82 
  2009      1     12      6      0      0      34.76      21.79     -17.23     -16.88 
  2009      1     12      6     30      0      37.26      21.77      -8.46     -11.62 
  2009      1     12      7      0      0      43.42      21.77     -10.17      -1.52 
  2009      1     12      7     30      0      41.21      21.76      -2.73      -4.99 
  2009      1     12      8      0      0      45.73      21.75      -4.93       2.32 
  2009      1     12      8     30      0      32.36      21.74      -5.35      -0.65 
  2009      1     12      9      0      0      23.89      21.73      -0.44      -2.12 
  2009      1     12      9     30      0      11.20      21.72       2.21      -1.48 
  2009      1     12     10      0      0      -6.89      21.71       1.82       0.30 
  2009      1     12     10     30      0     -24.98      21.71       0.44      -4.57 
  2009      1     12     11      0      0     -32.58      21.71      -5.52       0.58 
  2009      1     12     11     30      0     -47.20      21.71       4.41       9.11 
  2009      1     12     12      0      0     -56.05      21.71       0.68       2.32 
  2009      1     12     12     30      0     -60.86      21.71      -3.80       4.61 
  2009      1     12     13      0      0     -63.94      21.71       2.68      50.48 
  2009      1     12     13     30      0     -54.41      21.71      -4.21      50.77 
  2009      1     12     14      0      0     -54.80      21.70     -17.51      50.77 
  2009      1     12     14     30      0     -51.53      21.69     -31.56      50.77 
  2009      1     12     15      0      0     -34.88      21.66     -10.58      50.77 
  2009      1     12     15     30      0     -20.55      21.63      22.52      50.77 
  2009      1     12     16      0      0      -7.85      21.58      17.19      48.47 
  2009      1     12     16     30      0       8.89      21.55       9.92      47.80 
  2009      1     12     17      0      0      11.00      21.51      11.09      46.76 
  2009      1     12     17     30      0      16.58      21.48     -34.94      36.03 
  2009      1     12     18      0      0      17.35      21.45       0.55       6.37 
  2009      1     12     18     30      0      17.74      21.44       9.96       7.37 
  2009      1     12     19      0      0      17.45      21.43       5.12       1.21 
  2009      1     12     19     30      0      12.25      21.42     -28.77      23.97 
  2009      1     12     20      0      0       5.81      21.42      -4.01      36.35 
  2009      1     12     20     30      0      -2.46      21.43     -21.11      30.08 
  2009      1     12     21      0      0      -7.37      21.46     -36.23      18.84 
  2009      1     12     21     30      0     -16.70      21.48     -22.93     -21.99 
  2009      1     12     22      0      0     -32.00      21.50     -27.70     -22.19 
  2009      1     12     22     30      0     -47.39      21.51     -26.58     -36.19 
  2009      1     12     23      0      0     -56.43      21.50      19.34     -13.97 
  2009      1     12     23     30      0     -71.44      21.52     -27.06     -14.71 
  2009      1     13      0      0      0     -83.18      21.57     -26.95     -25.66 
  2009      1     13      0     30      0     -89.05      21.64     -36.23     -49.51 
  2009      1     13      1      0      0     -93.28      21.70     -36.23     -49.51 
